step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm,compliance_error
4116185088,1987125.8,0.001159,2.539934,0.001883,-0.223633,0.0,0.6539,-0.4116,0.004311,0.004283,0.005679,7.696215,32.022285,0.0002971
4116971520,1977594.2,0.001352,2.054465,0.001912,-0.21875,0.0,0.6521,-0.4151,0.004117,0.003291,0.005352,7.281329,31.890644,0.00033345
4117757952,1968399.9,0.006664,1.94612,0.001953,-0.203125,0.0,0.6503,-0.4124,0.004708,0.003262,0.005362,6.452967,31.509321,0.00032281
4118544384,1945850.0,0.001671,1.379274,0.001839,-0.189453,0.0,0.6486,-0.4138,0.003102,0.002988,0.004747,6.214307,32.581291,0.00028313
4119330816,1936820.7,0.00192,1.65637,0.001787,-0.182617,0.0,0.6481,-0.4117,0.003324,0.003621,0.004686,5.676303,32.570045,0.00030149
4120117248,1927899.6,0.001575,1.384151,0.001837,-0.180664,0.0,0.648,-0.4082,0.00329,0.003279,0.00439,5.981189,32.793182,0.00027621
4120903680,1907451.8,0.006318,1.723521,0.001801,-0.185547,0.0,0.648,-0.4092,0.002811,0.00337,0.004528,6.772203,32.840176,0.00030354
4121690112,1898895.7,-0.001268,2.008043,0.001796,-0.213867,0.0,0.647,-0.4189,0.00277,0.002995,0.005205,6.541721,32.952995,0.00029042
4122476544,1890429.4,0.001572,1.803559,0.001818,-0.211914,0.0,0.6468,-0.4204,0.00306,0.003124,0.004302,6.867516,32.501305,0.00028882
4123262976,1882188.0,0.002259,1.890323,0.001839,-0.216797,0.0,0.6467,-0.4236,0.002355,0.002755,0.004242,7.393675,33.399559,0.00031885
4124049408,1862923.2,0.003941,2.791008,0.001815,-0.21875,0.0,0.6467,-0.4319,0.003451,0.002653,0.004377,7.652253,34.039154,0.00031338
4124835840,1854694.9,0.00146,2.818895,0.001933,-0.228516,0.0,0.6461,-0.4443,0.004196,0.003234,0.005404,7.626068,33.937073,0.00029885
4125622272,1846656.8,-0.001237,1.847905,0.001864,-0.21582,0.0,0.6459,-0.4525,0.003986,0.003377,0.005458,7.616555,33.778473,0.00031154
4126408704,1828226.5,0.003241,2.630255,0.001885,-0.235352,0.0,0.645,-0.4641,0.004562,0.003301,0.005093,7.412519,32.778709,0.00031103
4127195136,1820449.8,-0.001397,2.732373,0.001753,-0.25,0.0,0.6432,-0.4776,0.004985,0.003688,0.005321,8.218072,33.678131,0.00034818
4127981568,1812716.5,-0.004361,2.827498,0.001786,-0.241211,0.0,0.64,-0.4869,0.003502,0.003952,0.005246,7.828691,32.587933,0.00029933
4128768000,1804842.2,0.00471,1.995295,0.001755,-0.21875,0.0,0.6375,-0.4868,0.003444,0.003361,0.004888,7.413933,32.696415,0.0003521
4129554432,1787635.3,-0.00264,2.06237,0.001798,-0.232422,0.0,0.6352,-0.49,0.002669,0.003241,0.004973,7.167986,32.164867,0.00031618
4130340864,1780267.2,-0.008983,1.929553,0.001713,-0.224609,0.0,0.6338,-0.4916,0.003732,0.003498,0.005504,6.841821,31.736343,0.00034517
4131127296,1772894.3,0.00055,1.947638,0.001609,-0.228516,0.0,0.632,-0.4881,0.002899,0.003377,0.004844,7.174421,30.836987,0.000309
4131913728,1765664.5,0.003643,2.095662,0.001557,-0.229492,0.0,0.6306,-0.484,0.002268,0.00213,0.003396,8.281898,33.851006,0.0002831
4132700160,1748435.8,0.007294,3.350803,0.001613,-0.253906,0.0,0.6285,-0.4917,0.002883,0.003882,0.005438,9.123837,33.161644,0.00028532
4133486592,1741213.4,0.002316,2.715406,0.001819,-0.251953,0.0,0.627,-0.505,0.003523,0.003519,0.005491,8.871087,33.033943,0.00031562
4134273024,1734063.7,-0.002202,2.845673,0.001697,-0.248047,0.0,0.6262,-0.5169,0.003165,0.002866,0.004477,8.814761,32.510605,0.00035019
4135059456,1718537.8,0.000199,2.679405,0.001808,-0.240234,0.0,0.6256,-0.5249,0.003249,0.00288,0.004042,7.262449,32.049107,0.00033057
4135845888,1711602.9,0.005751,3.043853,0.001703,-0.237305,0.0,0.6259,-0.5297,0.002244,0.002972,0.004452,8.034596,34.432869,0.00031426
4136632320,1704827.8,0.004884,3.474816,0.001719,-0.237305,0.0,0.6278,-0.5322,0.003452,0.003424,0.005074,7.392948,34.514263,0.00029523
4137418752,1697990.8,0.004395,3.186706,0.001638,-0.225586,0.0,0.6292,-0.5368,0.001619,0.002223,0.003237,8.186292,34.49601,0.00031996
