step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm,compliance_error
3579052032,2299510.0,-0.002378,0.479906,0.001849,-0.294922,0.0,0.8985,0.6241,0.002503,0.002653,0.004413,3.280134,10.984545,0.00038796
3579838464,2285359.0,0.004792,0.63979,0.00175,-0.310547,0.0,0.8977,0.6213,0.001868,0.002462,0.003465,3.420605,10.97539,0.00042557
3580624896,2270846.3,0.008688,0.559561,0.001855,-0.306641,0.0,0.8974,0.62,0.002089,0.002288,0.003534,3.088881,10.982481,0.00042681
3581411328,2256799.9,-0.002042,0.493389,0.001944,-0.296875,0.0,0.8977,0.6195,0.003115,0.002725,0.004456,3.580923,11.779272,0.00045302
3582197760,2221128.9,0.000416,0.444314,0.001698,-0.269531,0.0,0.8977,0.6181,0.003367,0.003123,0.006117,3.030641,11.739199,0.00042911
3582984192,2207075.8,0.004569,0.392656,0.00169,-0.251953,0.0,0.8981,0.6215,0.002456,0.002258,0.004136,3.055485,11.778805,0.00042354
3583770624,2193772.4,0.003049,0.233299,0.001713,-0.239258,0.0,0.8978,0.6222,0.00197,0.001892,0.00317,2.942,11.582392,0.00037306
3584557056,2159385.0,0.000321,0.373974,0.001709,-0.257812,0.0,0.8977,0.6177,0.002495,0.002683,0.003682,2.80085,11.644323,0.00039561
3585343488,2146780.3,-0.005188,0.337765,0.001797,-0.259766,0.0,0.8974,0.6145,0.002279,0.002558,0.005561,3.00877,12.179187,0.00037358
3586129920,2134492.5,-0.006431,0.30863,0.001727,-0.267578,0.0,0.8976,0.614,0.003064,0.003147,0.005462,3.185548,12.236893,0.00039764
3586916352,2121807.4,0.003878,0.384396,0.001737,-0.259766,0.0,0.8977,0.6171,0.002314,0.002991,0.005125,3.467914,12.225801,0.00040944
3587702784,2092146.3,-0.000643,0.435284,0.001848,-0.249023,0.0,0.8974,0.6167,0.002062,0.002402,0.004737,3.001443,11.687803,0.00036567
3588489216,2080111.4,-0.000292,0.401332,0.001818,-0.24707,0.0,0.8966,0.6135,0.002475,0.002614,0.004365,2.903672,11.543216,0.00036853
3589275648,2067609.5,-0.002423,0.374462,0.001818,-0.249023,0.0,0.8966,0.6138,0.002194,0.002782,0.004135,2.793599,12.079361,0.00041326
3590062080,2035936.4,-0.001885,0.364194,0.001847,-0.24707,0.0,0.8968,0.6169,0.002154,0.003094,0.004213,3.05868,12.49369,0.00040743
3590848512,2024813.6,0.000358,0.416769,0.001657,-0.253906,0.0,0.8966,0.6168,0.00308,0.002995,0.00403,3.06023,12.138008,0.00036387
3591634944,2013755.7,-0.001666,0.316457,0.001667,-0.239258,0.0,0.8965,0.6192,0.002079,0.002691,0.003323,2.914953,11.883017,0.00035316
3592421376,2002733.0,-0.000256,0.288836,0.00159,-0.249023,0.0,0.8969,0.6207,0.002225,0.003189,0.004253,2.928183,11.851797,0.00035191
3593207808,1972515.0,0.005753,0.396649,0.001581,-0.267578,0.0,0.8972,0.6221,0.001602,0.002633,0.004269,3.101534,12.360729,0.00037488
3593994240,1961798.5,-0.000136,0.530574,0.001732,-0.271484,0.0,0.8974,0.6214,0.001729,0.002241,0.003845,3.426764,12.049963,0.00040242
3594780672,1951480.5,-0.006451,0.533768,0.001739,-0.279297,0.0,0.8965,0.615,0.002624,0.003573,0.004486,3.477312,12.232988,0.00040944
3595567104,1917392.0,0.005524,0.482719,0.001794,-0.271484,0.0,0.8962,0.6171,0.002119,0.002951,0.00381,3.371741,11.756235,0.00040095
3596353536,1907628.3,0.000178,0.340756,0.001874,-0.259766,0.0,0.8952,0.6153,0.002979,0.002808,0.004684,3.106867,11.528628,0.00044719
3597139968,1897789.7,0.000295,0.344354,0.001737,-0.261719,0.0,0.8947,0.6149,0.002797,0.002947,0.004074,3.193808,11.445903,0.00047107
3597926400,1887950.3,0.00504,0.325089,0.001815,-0.265625,0.0,0.8949,0.6172,0.003168,0.002911,0.004024,2.830653,11.860207,0.00038083
3598712832,1862958.3,-0.001219,0.414441,0.001778,-0.265625,0.0,0.8944,0.6139,0.002181,0.002589,0.003937,3.090632,11.742226,0.00040722
3599499264,1853542.0,-0.002828,0.403963,0.001725,-0.261719,0.0,0.8938,0.6147,0.002396,0.002716,0.003578,3.20663,11.793755,0.00042934
3600285696,1844335.4,-0.003688,0.315188,0.001699,-0.251953,0.0,0.8931,0.6161,0.001861,0.002383,0.003565,2.987516,11.905299,0.00042339
3601072128,1820498.6,-0.000832,0.347558,0.001632,-0.249023,0.0,0.8924,0.6182,0.001602,0.00202,0.003135,3.124695,11.342695,0.00039285
3601858560,1811580.1,-0.000524,0.371194,0.001642,-0.255859,0.0,0.8919,0.6189,0.001241,0.002193,0.003483,2.827292,12.612772,0.0004116
3602644992,1802535.5,-0.000542,0.296529,0.001656,-0.246094,0.0,0.8913,0.6193,0.001694,0.002172,0.003243,2.893419,12.345573,0.00039972
3603431424,1793734.4,-0.001643,0.345084,0.001624,-0.255859,0.0,0.8906,0.6205,0.002142,0.002453,0.003173,2.817188,12.083647,0.00041051
3604217856,1763968.1,-0.000164,0.360797,0.00165,-0.261719,0.0,0.8906,0.6232,0.001716,0.002504,0.003775,3.389106,11.776225,0.00035976
3605004288,1754485.9,-0.00147,0.396371,0.001594,-0.277344,0.0,0.8906,0.6244,0.001922,0.002624,0.003739,3.29898,11.638782,0.00043578
3605790720,1746365.9,0.003508,0.479894,0.001603,-0.287109,0.0,0.891,0.624,0.002208,0.002474,0.003612,3.15062,11.673407,0.00037937
3606577152,1738219.7,0.000496,0.341537,0.001617,-0.267578,0.0,0.8912,0.6253,0.002328,0.002795,0.004168,3.48735,12.523399,0.00041036
3607363584,1715255.7,-0.003513,0.383106,0.001621,-0.277344,0.0,0.8928,0.6313,0.002476,0.002683,0.004228,3.629733,12.985652,0.00038689
3608150016,1707503.5,0.006261,0.34435,0.001563,-0.263672,0.0,0.8952,0.6423,0.00152,0.002537,0.003792,3.62672,12.904326,0.00039467
3608936448,1699800.8,0.003436,0.339668,0.00158,-0.273438,0.0,0.8969,0.6499,0.002196,0.002637,0.003593,3.347393,12.758797,0.00041719
3609722880,1675254.7,0.003121,0.326606,0.001565,-0.267578,0.0,0.898,0.6535,0.002403,0.002956,0.004604,3.245436,11.740446,0.00041283
3610509312,1667568.0,-0.00421,0.352612,0.00162,-0.265625,0.0,0.8984,0.6546,0.002109,0.002259,0.00435,3.216057,12.727013,0.00039854
3611295744,1659787.1,0.000297,0.274916,0.001653,-0.263672,0.0,0.8989,0.6546,0.002668,0.003216,0.00559,3.216324,12.726257,0.00041731
3612082176,1652347.5,0.006407,0.344904,0.00169,-0.257812,0.0,0.9,0.6607,0.002104,0.002646,0.003649,3.38656,12.598899,0.00044133
3612868608,1630786.3,0.000311,0.372615,0.0018,-0.269531,0.0,0.9001,0.6593,0.002366,0.002523,0.003925,3.564666,12.492723,0.00043954
3613655040,1623352.9,-0.006689,0.359528,0.001782,-0.267578,0.0,0.901,0.6607,0.001737,0.002223,0.003555,3.381271,12.294081,0.0005276
3614441472,1616239.9,-0.001959,0.445058,0.00174,-0.279297,0.0,0.9018,0.661,0.00177,0.002641,0.003417,3.188094,12.813762,0.00044795
3615227904,1598390.6,-0.000852,0.376281,0.001762,-0.277344,0.0,0.9027,0.6634,0.002631,0.002968,0.004642,3.534144,12.801693,0.00043822
3616014336,1591398.3,0.002031,0.550977,0.001689,-0.28125,0.0,0.9036,0.665,0.0027,0.003701,0.004928,3.900741,12.658827,0.0004417
3616800768,1584797.5,0.000931,0.408679,0.001729,-0.265625,0.0,0.9038,0.663,0.002636,0.002967,0.004176,3.214912,12.506142,0.00050575
3617587200,1578245.3,-0.004481,0.267644,0.001677,-0.251953,0.0,0.9047,0.6662,0.002344,0.003003,0.003934,3.109599,12.643372,0.00050634
3618373632,1561475.3,0.004219,0.459566,0.001664,-0.255859,0.0,0.9053,0.6657,0.001862,0.002856,0.003906,3.2324,13.273376,0.00041657
3619160064,1554941.0,-0.002484,0.365434,0.001662,-0.257812,0.0,0.9059,0.6657,0.002384,0.003115,0.004647,3.288178,13.170063,0.00046492
3619946496,1548198.1,0.005083,0.320933,0.001628,-0.248047,0.0,0.9071,0.6681,0.002403,0.003278,0.004768,3.325762,13.042624,0.00047117
3620732928,1529757.6,0.001685,0.304861,0.001714,-0.249023,0.0,0.9082,0.6745,0.001823,0.0022,0.003009,3.229053,12.544391,0.00046639
3621519360,1523598.5,-0.001599,0.394744,0.001664,-0.257812,0.0,0.9085,0.6785,0.003245,0.002534,0.003798,3.354863,12.417529,0.00047839
3622305792,1517434.8,0.000957,0.413554,0.001689,-0.265625,0.0,0.9089,0.6794,0.002525,0.00283,0.003503,3.506255,12.253078,0.00043125
3623092224,1511395.2,0.00109,0.618186,0.001892,-0.287109,0.0,0.9092,0.678,0.002295,0.002785,0.003386,3.589022,12.900108,0.00043712
3623878656,1495679.8,-0.001465,0.500951,0.001827,-0.271484,0.0,0.9092,0.6736,0.002813,0.002751,0.003845,3.383515,13.226771,0.00048429
3624665088,1489798.8,-0.005302,0.397567,0.00185,-0.263672,0.0,0.9102,0.6742,0.002537,0.002624,0.003546,3.383265,13.183384,0.0004466
3625451520,1484014.0,-0.002145,0.415544,0.00179,-0.257812,0.0,0.9109,0.6742,0.001692,0.00284,0.00365,3.226097,13.003524,0.00045291
3626237952,1465995.5,-0.002906,0.34754,0.001846,-0.240234,0.0,0.9115,0.6728,0.002143,0.002053,0.002984,3.260823,12.058703,0.00048088
3627024384,1460308.1,0.001896,0.364834,0.001679,-0.241211,0.0,0.9116,0.671,0.00359,0.002608,0.004808,3.035512,13.13248,0.00049278
3627810816,1454678.8,0.003136,0.351969,0.001654,-0.251953,0.0,0.9124,0.67,0.003487,0.002857,0.004899,3.022994,12.721434,0.00042808
3628597248,1448945.5,-0.003592,0.276508,0.001724,-0.241211,0.0,0.913,0.6708,0.00234,0.002513,0.005135,2.957478,12.613589,0.00046065
3629383680,1434332.7,-0.003341,0.31613,0.001754,-0.235352,0.0,0.9137,0.6718,0.001929,0.002408,0.00411,3.064252,12.618483,0.00046605
3630170112,1428997.4,-0.005293,0.281997,0.001646,-0.234375,0.0,0.9139,0.6731,0.001919,0.002475,0.003952,3.082324,12.630488,0.00046113
3630956544,1423577.2,-0.005174,0.363982,0.001564,-0.243164,0.0,0.914,0.6754,0.002217,0.002469,0.003868,3.024453,12.470991,0.00043219
3631742976,1417975.3,-0.004558,0.260179,0.001536,-0.245117,0.0,0.9139,0.6769,0.002545,0.002348,0.003425,2.976328,13.130131,0.00043465
3632529408,1400781.6,0.004389,0.426827,0.001606,-0.261719,0.0,0.9132,0.6744,0.001835,0.002963,0.004483,3.297387,12.851215,0.0003566
3633315840,1395606.6,0.006971,0.320991,0.001618,-0.253906,0.0,0.9119,0.6724,0.002039,0.002785,0.003996,3.217785,12.856398,0.00051216
3634102272,1390509.8,0.003153,0.406357,0.001599,-0.261719,0.0,0.9109,0.6701,0.001868,0.002677,0.003778,3.335471,12.855075,0.00045976
3634888704,1375544.1,-0.005445,0.353109,0.001712,-0.269531,0.0,0.9095,0.6658,0.001754,0.00255,0.004436,3.249226,12.475417,0.00048048
3635675136,1370574.4,0.002112,0.44164,0.001598,-0.269531,0.0,0.9087,0.6642,0.001803,0.002162,0.003667,3.484799,13.709922,0.00045606
3636461568,1365555.8,0.002954,0.355346,0.001624,-0.25,0.0,0.9089,0.6647,0.002052,0.002595,0.003326,3.237003,13.490847,0.00046116
3637248000,1360562.9,0.006512,0.404143,0.001688,-0.257812,0.0,0.9091,0.6653,0.002227,0.002815,0.004265,3.477687,13.327918,0.00045894
3638034432,1347919.8,0.002944,0.291356,0.001752,-0.253906,0.0,0.9092,0.665,0.002294,0.002467,0.003873,3.288731,12.919302,0.00045355
