step,sps,policy_loss,value_loss,mi_loss,div_loss,kl_loss,score,mean_return,ego_enc_delta,partner_enc_delta,road_enc_delta,role_std,role_norm,compliance_error
4094164992,2291613.5,-0.002791,0.333164,0.00102,-0.234375,0.0,0.8916,0.6373,0.002742,0.00365,0.005075,5.007927,24.345104,0.00026468
4094951424,2277754.8,0.000415,0.252013,0.001102,-0.234375,0.0,0.8913,0.637,0.002715,0.003233,0.004065,5.240265,23.880194,0.00025276
4095737856,2248986.8,-0.005053,0.224609,0.001083,-0.227539,0.0,0.8913,0.6398,0.003503,0.002821,0.003755,5.477889,22.889988,0.00024973
4096524288,2236187.9,-0.002792,0.19408,0.001093,-0.212891,0.0,0.8913,0.6403,0.002619,0.002961,0.004238,5.543811,22.62709,0.00026933
4097310720,2223743.4,0.003868,0.244257,0.001027,-0.213867,0.0,0.8915,0.6405,0.002585,0.003324,0.004295,5.258188,22.605536,0.00024583
4098097152,2210422.2,0.000565,0.276445,0.001102,-0.219727,0.0,0.8918,0.6403,0.003254,0.002688,0.004285,4.691922,24.150066,0.00020853
4098883584,2181997.7,0.007125,0.418721,0.001049,-0.22168,0.0,0.893,0.6441,0.003956,0.002857,0.004733,5.094594,24.08432,0.00023586
4099670016,2169360.5,-0.002806,0.427091,0.001003,-0.235352,0.0,0.8937,0.6443,0.002854,0.004111,0.004929,5.597789,23.53096,0.00024019
4100456448,2156453.8,0.002734,0.379213,0.001023,-0.229492,0.0,0.8943,0.6424,0.002949,0.003868,0.004751,5.540812,22.738129,0.00022982
4101242880,2129918.6,-0.005148,0.546482,0.001057,-0.24707,0.0,0.8944,0.6383,0.001988,0.002818,0.003481,5.746329,21.71015,0.00023902
4102029312,2118975.7,0.004726,0.289951,0.00122,-0.231445,0.0,0.8946,0.6396,0.002373,0.003541,0.003901,5.102182,23.805649,0.00028167
4102815744,2107059.3,-0.00092,0.563691,0.001167,-0.24707,0.0,0.895,0.6383,0.003371,0.003353,0.004433,5.418382,23.688955,0.00029394
